SEASON,MATCH_TYPE,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA,FGM_2,FG3M_2,FTM_2,DD,TD,FP,PIE,FG_PCT,FG3_PCT,FT_PCT,MVP,ROY,DPOY,MIP,6MOY,All-NBA-Team,All-Defensive-Team,All-Rookie-Team,All-Star,All-Star-MVP,Finals-MVP,POTW,POTM,ROTM,ROOKIE_SEASON,PPG,RBG,APG,SPG,BPG,TPG,FG3APG,FG3MPG,FTMPG,FTAPG,WIN_PCT,GP_PCT
2000-01,Regular,Anfernee Hardaway,358,4,2,2,110.3,39.0,18.0,15.0,6.0,1.0,3.0,15.0,36.0,2.0,8.0,7.0,11.0,15.0,2.0,7.0,0,0,101.1,0.2850420066839679,0.4167,0.25,0.6364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.8,4.5,3.8,1.5,0.2,0.8,2.0,0.5,1.8,2.8,0.5,0.049
2000-01,Regular,Antawn Jamison,1712,82,17,65,3393.133333333333,2044.0,715.0,164.0,114.0,28.0,199.0,800.0,1812.0,62.0,205.0,382.0,534.0,800.0,62.0,382.0,33,0,3375.0,8.186615370831136,0.4415,0.3024,0.7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,24.9,8.7,2.0,1.4,0.3,2.4,2.5,0.8,4.7,6.5,0.207,1.0
2000-01,Regular,Anthony Carter,1853,72,43,29,1633.5833333333333,461.0,180.0,268.0,73.0,10.0,119.0,195.0,480.0,6.0,40.0,65.0,103.0,195.0,6.0,65.0,0,0,1209.0,2.705431773038217,0.4062,0.15,0.6311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6.4,2.5,3.7,1.0,0.1,1.7,0.6,0.1,0.9,1.4,0.597,0.878
2000-01,Regular,Anthony Goldwire,924,20,8,12,200.05,82.0,12.0,34.0,9.0,0.0,15.0,30.0,80.0,9.0,34.0,13.0,17.0,30.0,9.0,13.0,0,0,159.4,0.3122253031592089,0.375,0.2647,0.7647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.1,0.6,1.7,0.4,0.0,0.8,1.7,0.4,0.6,0.8,0.4,0.244
2000-01,Regular,Anthony Johnson,1533,53,16,37,510.6833333333333,130.0,44.0,78.0,23.0,6.0,34.0,53.0,152.0,1.0,5.0,23.0,33.0,53.0,1.0,23.0,0,0,352.8,0.4192565876090871,0.3487,0.2,0.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.5,0.8,1.5,0.4,0.1,0.6,0.1,0.0,0.4,0.6,0.302,0.646
2000-01,Regular,Anthony Mason,193,80,49,31,3254.9833333333336,1290.0,770.0,248.0,80.0,25.0,179.0,460.0,954.0,0.0,0.0,370.0,474.0,460.0,0.0,370.0,36,0,2722.0,9.86443466164465,0.4822,,0.7806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,16.1,9.6,3.1,1.0,0.3,2.2,0.0,0.0,4.6,5.9,0.612,0.976
2000-01,Regular,Anthony Miller,292,4,1,3,11.483333333333333,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,3.4000000000000004,0.0100846880544765,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.5,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.049
2000-01,Regular,Anthony Peeler,324,75,42,33,2121.6666666666665,791.0,192.0,192.0,91.0,18.0,105.0,308.0,732.0,100.0,256.0,75.0,87.0,308.0,100.0,75.0,1,0,1531.4,3.31784724680692,0.4208,0.3906,0.8621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,10.5,2.6,2.6,1.2,0.2,1.4,3.4,1.3,1.0,1.2,0.56,0.915
2000-01,Regular,Antoine Walker,952,81,35,46,3393.4666666666667,1892.0,719.0,445.0,138.0,49.0,301.0,711.0,1720.0,221.0,603.0,249.0,348.0,711.0,221.0,249.0,38,5,3682.3,9.851938958964707,0.4134,0.3665,0.7155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,23.4,8.9,5.5,1.7,0.6,3.7,7.4,2.7,3.1,4.3,0.432,0.988
2000-01,Regular,Antonio Daniels,1498,79,55,24,2062.633333333333,745.0,163.0,304.0,61.0,14.0,109.0,275.0,588.0,74.0,183.0,121.0,156.0,275.0,74.0,121.0,2,0,1512.6,4.658958424049469,0.4677,0.4044,0.7756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.4,2.1,3.8,0.8,0.2,1.4,2.3,0.9,1.5,2.0,0.696,0.963
2000-01,Regular,Antonio Davis,213,78,46,32,2731.133333333333,1069.0,787.0,106.0,22.0,151.0,135.0,375.0,866.0,0.0,1.0,319.0,423.0,375.0,0.0,319.0,37,0,2556.4,6.118879411793753,0.433,0.0,0.7541,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,13.7,10.1,1.4,0.3,1.9,1.7,0.0,0.0,4.1,5.4,0.59,0.951
2000-01,Regular,Antonio Harvey,176,12,6,6,71.4,31.0,14.0,4.0,1.0,6.0,3.0,13.0,28.0,0.0,0.0,5.0,6.0,13.0,0.0,5.0,0,0,71.8,0.1186095339094514,0.4643,,0.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.6,1.2,0.3,0.1,0.5,0.2,0.0,0.0,0.4,0.5,0.5,0.146
2000-01,Regular,Antonio McDyess,686,70,34,36,2556.6,1458.0,845.0,146.0,43.0,102.0,162.0,577.0,1165.0,0.0,0.0,304.0,434.0,577.0,0.0,304.0,51,0,2964.0,8.130580649365081,0.4953,,0.7005,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False,20.8,12.1,2.1,0.6,1.5,2.3,0.0,0.0,4.3,6.2,0.486,0.854
2000-01,Regular,Art Long,1609,9,8,1,18.683333333333334,0.0,8.0,1.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,18.1,-0.0259929895809798,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.9,0.1,0.0,0.3,0.2,0.0,0.0,0.0,0.2,0.889,0.11
2000-01,Regular,Arvydas Sabonis,717,61,37,24,1294.6833333333334,616.0,331.0,91.0,40.0,62.0,85.0,247.0,516.0,1.0,15.0,121.0,156.0,247.0,1.0,121.0,3,0,1370.7,3.6549208173657712,0.4787,0.0667,0.7756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,10.1,5.4,1.5,0.7,1.0,1.4,0.2,0.0,2.0,2.6,0.607,0.744
2000-01,Regular,Austin Croshere,1506,81,40,41,1873.8666666666663,822.0,387.0,92.0,36.0,50.0,136.0,276.0,701.0,70.0,207.0,200.0,231.0,276.0,70.0,200.0,8,0,1546.4,3.600559577231107,0.3937,0.3382,0.8658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,10.1,4.8,1.1,0.4,0.6,1.7,2.6,0.9,2.5,2.9,0.494,0.988
2000-01,Regular,Avery Johnson,422,55,40,15,1288.4,310.0,85.0,237.0,33.0,4.0,60.0,134.0,300.0,1.0,6.0,41.0,60.0,134.0,1.0,41.0,0,0,818.5,2.107276320465417,0.4467,0.1667,0.6833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5.6,1.5,4.3,0.6,0.1,1.1,0.1,0.0,0.7,1.1,0.727,0.671
2000-01,Regular,Baron Davis,1884,82,46,36,3189.116666666667,1131.0,408.0,598.0,170.0,36.0,226.0,409.0,957.0,85.0,274.0,228.0,337.0,409.0,85.0,228.0,11,2,2909.6,7.422497953919493,0.4274,0.3102,0.6766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,13.8,5.0,7.3,2.1,0.4,2.8,3.3,1.0,2.8,4.1,0.561,1.0
2000-01,Regular,Ben Wallace,1112,80,32,48,2761.4,513.0,1052.0,123.0,107.0,186.0,117.0,216.0,440.0,1.0,4.0,80.0,238.0,216.0,1.0,80.0,12,0,2721.9,7.428909581030756,0.4909,0.25,0.3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6.4,13.2,1.5,1.3,2.3,1.5,0.0,0.0,1.0,3.0,0.4,0.976
2000-01,Regular,Bill Curley,223,20,7,13,192.3333333333333,63.0,37.0,3.0,7.0,9.0,16.0,25.0,47.0,1.0,2.0,12.0,19.0,25.0,1.0,12.0,0,0,143.9,0.0841676670332988,0.5319,0.5,0.6316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.2,1.8,0.2,0.4,0.4,0.8,0.1,0.0,0.6,1.0,0.35,0.244
2000-01,Regular,Billy Owens,182,45,15,30,796.4666666666667,198.0,205.0,55.0,32.0,12.0,39.0,88.0,230.0,3.0,20.0,19.0,40.0,88.0,3.0,19.0,1,0,619.5,1.0795410929542897,0.3826,0.15,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.4,4.6,1.2,0.7,0.3,0.9,0.4,0.1,0.4,0.9,0.333,0.549
2000-01,Regular,Bimbo Coles,902,47,17,30,802.5333333333333,232.0,48.0,138.0,27.0,6.0,59.0,91.0,239.0,2.0,16.0,48.0,56.0,91.0,2.0,48.0,0,0,536.6,1.0389884981014688,0.3808,0.125,0.8571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.9,1.0,2.9,0.6,0.1,1.3,0.3,0.0,1.0,1.2,0.362,0.573
2000-01,Regular,Bo Outlaw,448,80,41,39,2537.45,582.0,619.0,225.0,105.0,137.0,141.0,226.0,368.0,1.0,2.0,129.0,225.0,226.0,1.0,129.0,11,0,2247.3,5.987677521251064,0.6141,0.5,0.5733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.3,7.7,2.8,1.3,1.7,1.8,0.0,0.0,1.6,2.8,0.512,0.976
2000-01,Regular,Bob Sura,682,53,14,39,1682.2666666666669,586.0,227.0,242.0,54.0,8.0,160.0,202.0,518.0,47.0,172.0,135.0,189.0,202.0,47.0,135.0,1,0,1247.4,2.714789964496506,0.39,0.2733,0.7143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.1,4.3,4.6,1.0,0.2,3.0,3.2,0.9,2.5,3.6,0.264,0.646
2000-01,Regular,Bobby Jackson,1517,79,54,25,1647.6666666666667,566.0,246.0,161.0,87.0,7.0,103.0,231.0,526.0,39.0,104.0,65.0,88.0,231.0,39.0,65.0,0,0,1281.7,2.936839509901603,0.4392,0.375,0.7386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.2,3.1,2.0,1.1,0.1,1.3,1.3,0.5,0.8,1.1,0.684,0.963
2000-01,Regular,Bonzi Wells,1719,75,47,28,1995.55,948.0,367.0,208.0,94.0,20.0,169.0,387.0,726.0,17.0,50.0,157.0,238.0,387.0,17.0,157.0,5,0,1873.4,5.015819952046758,0.5331,0.34,0.6597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,12.6,4.9,2.8,1.3,0.3,2.3,0.7,0.2,2.1,3.2,0.627,0.915
2000-01,Regular,Brad Miller,1802,57,10,47,1437.0833333333333,505.0,419.0,107.0,33.0,38.0,73.0,168.0,386.0,1.0,5.0,168.0,226.0,168.0,1.0,168.0,9,0,1308.3,3.1973931782608167,0.4352,0.2,0.7434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,8.9,7.4,1.9,0.6,0.7,1.3,0.1,0.0,2.9,4.0,0.175,0.695
2000-01,Regular,Brent Barry,699,67,39,28,1780.8333333333333,589.0,211.0,225.0,80.0,14.0,86.0,198.0,401.0,109.0,229.0,84.0,103.0,198.0,109.0,84.0,2,0,1375.7,4.118770669813828,0.4938,0.476,0.8155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,8.8,3.1,3.4,1.2,0.2,1.3,3.4,1.6,1.3,1.5,0.582,0.817
2000-01,Regular,Brent Price,85,6,0,6,29.866666666666667,13.0,4.0,5.0,2.0,0.0,4.0,3.0,11.0,1.0,4.0,6.0,7.0,3.0,1.0,6.0,0,0,27.3,0.0216062107620411,0.2727,0.25,0.8571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.2,0.7,0.8,0.3,0.0,0.7,0.7,0.2,1.0,1.2,0.0,0.073
2000-01,Regular,Brevin Knight,1510,53,14,39,1461.4666666666667,333.0,168.0,311.0,101.0,4.0,91.0,139.0,371.0,1.0,10.0,54.0,66.0,139.0,1.0,54.0,2,0,1225.1,2.595112357137498,0.3747,0.1,0.8182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6.3,3.2,5.9,1.9,0.1,1.7,0.2,0.0,1.0,1.2,0.264,0.646
2000-01,Regular,Brian Cardinal,2073,15,5,10,124.26666666666668,31.0,23.0,3.0,7.0,2.0,9.0,10.0,31.0,0.0,5.0,11.0,18.0,10.0,0.0,11.0,0,0,81.1,-0.0454376972161421,0.3226,0.0,0.6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2.1,1.5,0.2,0.5,0.1,0.6,0.3,0.0,0.7,1.2,0.333,0.183
2000-01,Regular,Brian Grant,258,82,50,32,2773.85,1250.0,718.0,101.0,60.0,71.0,170.0,484.0,1010.0,0.0,1.0,282.0,354.0,484.0,0.0,282.0,31,0,2486.1,7.544599109001698,0.4792,0.0,0.7966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,15.2,8.8,1.2,0.7,0.9,2.1,0.0,0.0,3.4,4.3,0.61,1.0
2000-01,Regular,Brian Shaw,216,80,55,25,1831.0333333333333,421.0,304.0,258.0,49.0,27.0,97.0,164.0,411.0,42.0,135.0,51.0,64.0,164.0,42.0,51.0,2,0,1303.8,3.283224836082487,0.399,0.3111,0.7969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5.3,3.8,3.2,0.6,0.3,1.2,1.7,0.5,0.6,0.8,0.688,0.976
2000-01,Regular,Brian Skinner,1730,39,16,23,582.9,160.0,168.0,18.0,14.0,11.0,32.0,64.0,161.0,0.0,0.0,32.0,59.0,64.0,0.0,32.0,1,0,431.6,0.8490622595902547,0.3975,,0.5424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.1,4.3,0.5,0.4,0.3,0.8,0.0,0.0,0.8,1.5,0.41,0.476
2000-01,Regular,Bruce Bowen,1477,82,50,32,2687.4333333333334,623.0,245.0,132.0,83.0,53.0,74.0,211.0,581.0,103.0,307.0,98.0,161.0,211.0,103.0,98.0,0,0,1449.0,2.1540629000948046,0.3632,0.3355,0.6087,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,7.6,3.0,1.6,1.0,0.6,0.9,3.7,1.3,1.2,2.0,0.61,1.0
2000-01,Regular,Bruno Sundov,1743,11,2,9,122.36666666666666,43.0,23.0,2.0,2.0,4.0,3.0,20.0,41.0,0.0,4.0,3.0,5.0,20.0,0.0,3.0,0,0,88.6,0.1574123714482124,0.4878,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.9,2.1,0.2,0.2,0.4,0.3,0.4,0.0,0.3,0.5,0.182,0.134
2000-01,Regular,Bryant Reeves,735,75,19,56,1829.2833333333333,622.0,452.0,80.0,43.0,54.0,90.0,254.0,552.0,1.0,4.0,113.0,142.0,254.0,1.0,113.0,8,0,1485.4,3.073887659177092,0.4601,0.25,0.7958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,8.3,6.0,1.1,0.6,0.7,1.2,0.1,0.0,1.5,1.9,0.253,0.915
2000-01,Regular,Bryant Stith,179,78,35,43,2506.833333333333,756.0,284.0,168.0,93.0,14.0,90.0,245.0,611.0,91.0,242.0,175.0,207.0,245.0,91.0,175.0,0,0,1579.8,4.092040104209587,0.401,0.376,0.8454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.7,3.6,2.2,1.2,0.2,1.2,3.1,1.2,2.2,2.7,0.449,0.951
2000-01,Regular,Bryce Drew,1724,48,9,39,1303.5,302.0,69.0,185.0,32.0,3.0,68.0,124.0,327.0,40.0,105.0,14.0,19.0,124.0,40.0,14.0,1,0,699.3,1.3827357283565034,0.3792,0.381,0.7368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6.3,1.4,3.9,0.7,0.1,1.4,2.2,0.8,0.3,0.4,0.188,0.585
2000-01,Regular,Bryon Russell,935,78,50,28,2474.2666666666664,933.0,330.0,160.0,96.0,20.0,113.0,308.0,700.0,95.0,230.0,222.0,285.0,308.0,95.0,222.0,0,0,1804.0,4.85865590714083,0.44,0.413,0.7789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,12.0,4.2,2.1,1.2,0.3,1.4,2.9,1.2,2.8,3.7,0.641,0.951
2000-01,Regular,Cal Bowdler,1898,44,15,29,374.0833333333333,140.0,77.0,4.0,10.0,21.0,11.0,53.0,114.0,1.0,5.0,33.0,40.0,53.0,1.0,33.0,0,0,320.4,0.6026570432456791,0.4649,0.2,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.2,1.8,0.1,0.2,0.5,0.2,0.1,0.0,0.8,0.9,0.341,0.537
2000-01,Regular,Calbert Cheaney,384,9,5,4,152.28333333333333,21.0,20.0,9.0,4.0,2.0,5.0,10.0,30.0,0.0,0.0,1.0,2.0,10.0,0.0,1.0,0,0,71.5,0.0716625309354177,0.3333,,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.3,2.2,1.0,0.4,0.2,0.6,0.0,0.0,0.1,0.2,0.556,0.11
2000-01,Regular,Calvin Booth,1916,55,19,36,929.35,293.0,246.0,42.0,29.0,111.0,53.0,120.0,252.0,0.0,0.0,53.0,78.0,120.0,0.0,53.0,1,0,1018.2,1.7360189465831852,0.4762,,0.6795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5.3,4.5,0.8,0.5,2.0,1.0,0.0,0.0,1.0,1.4,0.345,0.671
2000-01,Regular,Carlos Rogers,435,39,21,18,546.9166666666666,179.0,139.0,9.0,10.0,18.0,17.0,75.0,110.0,0.0,1.0,29.0,52.0,75.0,0.0,29.0,2,0,426.3,1.3366966606343056,0.6818,0.0,0.5577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.6,3.6,0.2,0.3,0.5,0.4,0.0,0.0,0.7,1.3,0.538,0.476
2000-01,Regular,Cedric Ceballos,76,40,22,18,557.0833333333334,261.0,106.0,20.0,16.0,7.0,32.0,101.0,229.0,22.0,73.0,37.0,43.0,101.0,22.0,37.0,3,0,455.2,1.1651956991620087,0.441,0.3014,0.8605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6.5,2.6,0.5,0.4,0.2,0.8,1.8,0.6,0.9,1.1,0.55,0.488
2000-01,Regular,Cedric Henderson,1538,55,19,36,961.2333333333332,235.0,90.0,79.0,29.0,23.0,63.0,102.0,262.0,1.0,8.0,30.0,46.0,102.0,1.0,30.0,0,0,554.5,0.6427867770631319,0.3893,0.125,0.6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.3,1.6,1.4,0.5,0.4,1.1,0.1,0.0,0.5,0.8,0.345,0.671
2000-01,Regular,Charles Oakley,891,78,45,33,2767.233333333333,748.0,741.0,264.0,76.0,48.0,139.0,305.0,786.0,11.0,49.0,127.0,152.0,305.0,11.0,127.0,25,1,2266.2,5.598665639331875,0.388,0.2245,0.8355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.6,9.5,3.4,1.0,0.6,1.8,0.6,0.1,1.6,1.9,0.577,0.951
2000-01,Regular,Charlie Ward,369,61,35,26,1494.6333333333332,433.0,159.0,273.0,70.0,10.0,112.0,155.0,373.0,67.0,175.0,56.0,70.0,155.0,67.0,56.0,1,0,1161.3,3.288273802144824,0.4155,0.3829,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.1,2.6,4.5,1.1,0.2,1.8,2.9,1.1,0.9,1.1,0.574,0.744
2000-01,Regular,Chauncey Billups,1497,77,42,35,1793.3666666666666,713.0,158.0,260.0,51.0,11.0,111.0,248.0,587.0,73.0,194.0,144.0,171.0,248.0,73.0,144.0,1,0,1367.6,3.2928885691167347,0.4225,0.3763,0.8421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.3,2.1,3.4,0.7,0.1,1.4,2.5,0.9,1.9,2.2,0.545,0.939
2000-01,Regular,Cherokee Parks,685,65,23,42,1053.7,299.0,229.0,46.0,25.0,36.0,41.0,134.0,274.0,0.0,6.0,31.0,44.0,134.0,0.0,31.0,2,0,784.8,1.7268093668610225,0.4891,0.0,0.7045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.6,3.5,0.7,0.4,0.6,0.6,0.1,0.0,0.5,0.7,0.354,0.793
2000-01,Regular,Chris Carr,713,35,14,21,306.9833333333333,169.0,44.0,11.0,4.0,3.0,19.0,53.0,112.0,17.0,37.0,46.0,60.0,53.0,17.0,46.0,0,0,240.3,0.5781630708082637,0.4732,0.4595,0.7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.8,1.3,0.3,0.1,0.1,0.5,1.1,0.5,1.3,1.7,0.4,0.427
2000-01,Regular,Chris Childs,164,77,47,30,1853.95,362.0,202.0,355.0,59.0,15.0,156.0,135.0,335.0,32.0,106.0,60.0,71.0,135.0,32.0,60.0,0,0,1202.9,2.655942950838331,0.403,0.3019,0.8451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.7,2.6,4.6,0.8,0.2,2.0,1.4,0.4,0.8,0.9,0.61,0.939
2000-01,Regular,Chris Crawford,1544,47,11,36,904.5666666666666,318.0,110.0,37.0,21.0,16.0,62.0,122.0,270.0,6.0,22.0,68.0,83.0,122.0,6.0,68.0,0,0,554.5,0.831475445914416,0.4519,0.2727,0.8193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6.8,2.3,0.8,0.4,0.3,1.3,0.5,0.1,1.4,1.8,0.234,0.573
2000-01,Regular,Chris Dudley,201,53,34,19,610.9666666666667,72.0,183.0,18.0,14.0,29.0,26.0,29.0,73.0,0.0,0.0,14.0,36.0,29.0,0.0,14.0,0,0,421.6,0.4499518097360068,0.3973,,0.3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.4,3.5,0.3,0.3,0.5,0.5,0.0,0.0,0.3,0.7,0.642,0.646
2000-01,Regular,Chris Garner,1612,8,0,8,148.51666666666668,19.0,12.0,18.0,7.0,1.0,9.0,7.0,37.0,0.0,7.0,5.0,6.0,7.0,0.0,5.0,0,0,75.4,-0.0272883684905753,0.1892,0.0,0.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.4,1.5,2.2,0.9,0.1,1.1,0.9,0.0,0.6,0.8,0.0,0.098
2000-01,Regular,Chris Gatling,423,74,28,46,1673.8833333333332,842.0,391.0,61.0,52.0,27.0,119.0,329.0,733.0,28.0,92.0,156.0,228.0,329.0,28.0,156.0,4,0,1520.7,3.4728840731724246,0.4488,0.3043,0.6842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.4,5.3,0.8,0.7,0.4,1.6,1.2,0.4,2.1,3.1,0.378,0.902
2000-01,Regular,Chris Herren,1914,25,9,16,408.3,83.0,21.0,56.0,14.0,0.0,20.0,29.0,96.0,16.0,55.0,9.0,12.0,29.0,16.0,9.0,0,0,214.2,0.214257874772994,0.3021,0.2909,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.3,0.8,2.2,0.6,0.0,0.8,2.2,0.6,0.4,0.5,0.36,0.305
2000-01,Regular,Chris Mihm,2036,59,19,40,1165.0,446.0,280.0,16.0,20.0,53.0,80.0,173.0,391.0,0.0,1.0,100.0,126.0,173.0,0.0,100.0,5,0,945.0,1.721947612739525,0.4425,0.0,0.7937,0,0,0,0,0,0,0,2,0,0,0,0,0,0,True,7.6,4.7,0.3,0.3,0.9,1.4,0.0,0.0,1.7,2.1,0.322,0.72
2000-01,Regular,Chris Mills,168,15,5,10,493.6666666666666,180.0,93.0,18.0,9.0,5.0,20.0,71.0,191.0,7.0,25.0,31.0,36.0,71.0,7.0,31.0,1,0,340.6,0.6858399216713673,0.3717,0.28,0.8611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,12.0,6.2,1.2,0.6,0.3,1.3,1.7,0.5,2.1,2.4,0.333,0.183
2000-01,Regular,Chris Mullin,904,20,5,15,372.9166666666666,115.0,41.0,19.0,16.0,10.0,19.0,36.0,106.0,19.0,52.0,24.0,28.0,36.0,19.0,24.0,0,0,251.7,0.4606148375032566,0.3396,0.3654,0.8571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5.8,2.0,1.0,0.8,0.5,1.0,2.6,1.0,1.2,1.4,0.25,0.244
2000-01,Regular,Chris Porter,2084,51,9,42,1145.0333333333333,440.0,189.0,61.0,45.0,6.0,59.0,173.0,445.0,0.0,5.0,94.0,141.0,173.0,0.0,94.0,2,0,852.3,1.293272211599733,0.3888,0.0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,8.6,3.7,1.2,0.9,0.1,1.2,0.1,0.0,1.8,2.8,0.176,0.622
2000-01,Regular,Chris Webber,185,70,48,22,2834.9666666666667,1898.0,777.0,294.0,93.0,118.0,195.0,786.0,1635.0,2.0,28.0,324.0,461.0,786.0,2.0,324.0,50,1,3709.4,10.008564908994009,0.4807,0.0714,0.7028,0,0,0,0,0,1,0,0,1,0,0,2,0,0,False,27.1,11.1,4.2,1.3,1.7,2.8,0.4,0.0,4.6,6.6,0.686,0.854
2000-01,Regular,Chris Whitney,43,59,12,47,1533.25,558.0,106.0,248.0,55.0,3.0,103.0,182.0,470.0,93.0,248.0,101.0,113.0,182.0,93.0,101.0,4,0,1128.2,2.596199578682892,0.3872,0.375,0.8938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.5,1.8,4.2,0.9,0.1,1.7,4.2,1.6,1.7,1.9,0.203,0.72
2000-01,Regular,Christian Laettner,363,78,38,40,1658.9166666666667,728.0,365.0,124.0,71.0,46.0,137.0,277.0,551.0,4.0,13.0,170.0,204.0,277.0,4.0,170.0,5,0,1566.0,3.6773681913717473,0.5027,0.3077,0.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.3,4.7,1.6,0.9,0.6,1.8,0.2,0.1,2.2,2.6,0.487,0.951
2000-01,Regular,Chucky Atkins,1088,81,31,50,2364.083333333333,971.0,173.0,330.0,67.0,5.0,149.0,380.0,952.0,121.0,339.0,90.0,130.0,380.0,121.0,90.0,2,0,1740.6,3.990282423755591,0.3992,0.3569,0.6923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,12.0,2.1,4.1,0.8,0.1,1.8,4.2,1.5,1.1,1.6,0.383,0.988
2000-01,Regular,Chucky Brown,359,26,5,21,339.9166666666667,102.0,54.0,11.0,9.0,7.0,8.0,40.0,95.0,0.0,3.0,22.0,34.0,40.0,0.0,22.0,0,0,223.3,0.4089548162939409,0.4211,0.0,0.6471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.9,2.1,0.4,0.3,0.3,0.3,0.1,0.0,0.8,1.3,0.192,0.317
2000-01,Regular,Clar. Weatherspoon,221,82,30,52,2777.35,924.0,796.0,103.0,85.0,105.0,112.0,347.0,692.0,0.0,0.0,230.0,291.0,347.0,0.0,230.0,25,0,2491.7,7.810344801619002,0.5014,,0.7904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.3,9.7,1.3,1.0,1.3,1.4,0.0,0.0,2.8,3.5,0.366,1.0
