SEASON,MATCH_TYPE,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA,FGM_2,FG3M_2,FTM_2,DD,TD,FP,PIE,FG_PCT,FG3_PCT,FT_PCT,MVP,ROY,DPOY,MIP,6MOY,All-NBA-Team,All-Defensive-Team,All-Rookie-Team,All-Star,All-Star-MVP,Finals-MVP,POTW,POTM,ROTM,ROOKIE_SEASON
1946-47,Regular,Ben Goldfaden,76829,2,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Ben Scharnus,78073,47,22,25,0.0,97.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,33.0,45.0,2.0,0.0,30.0,0,0,0.0,0.0,0.5,,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Bill Davis,76538,46,30,16,0.0,86.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,14.0,37.0,0.0,0.0,14.0,0,0,0.0,0.0,,,0.3784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Bill Fenley,76706,31,11,20,0.0,97.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,25.0,15.0,1.0,0.0,8.0,0,0,0.0,0.0,0.5,,0.5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Bob Dille,76570,55,19,36,0.0,292.0,0.0,0.0,0.0,0.0,0.0,110.0,33.0,0.0,0.0,72.0,61.0,5.0,0.0,46.0,0,0,0.0,0.0,0.1515,,0.7541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Bob Doll,76582,60,37,23,0.0,523.0,0.0,0.0,0.0,0.0,0.0,194.0,327.0,0.0,0.0,135.0,153.0,76.0,0.0,104.0,0,0,0.0,0.0,0.2324,,0.6797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Bob Duffy,76609,16,7,9,0.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,0,0,0.0,0.0,,,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Bob Faught,76696,51,26,25,0.0,345.0,0.0,0.0,0.0,0.0,0.0,142.0,26.0,0.0,0.0,61.0,89.0,6.0,0.0,47.0,0,0,0.0,0.0,0.2308,,0.5281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Bob Feerick,76698,56,46,10,0.0,932.0,0.0,0.0,0.0,0.0,0.0,367.0,11.0,0.0,0.0,198.0,198.0,4.0,0.0,153.0,0,0,0.0,0.0,0.3636,,0.7727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
1946-47,Regular,Bob Fitzgerald,76720,62,30,32,0.0,225.0,0.0,0.0,0.0,0.0,0.0,73.0,5.0,0.0,0.0,79.0,57.0,2.0,0.0,41.0,0,0,0.0,0.0,0.4,,0.7193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Bob Gantt,76776,22,18,4,0.0,65.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,4.0,0,0,0.0,0.0,,,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Bob Mullens,77660,52,24,28,0.0,314.0,0.0,0.0,0.0,0.0,0.0,125.0,43.0,0.0,0.0,64.0,71.0,13.0,0.0,43.0,0,0,0.0,0.0,0.3023,,0.6056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Bob Shea,78130,41,20,21,0.0,93.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,19.0,18.0,0.0,0.0,11.0,0,0,0.0,0.0,,,0.6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Butch Van Breda Kolff,78401,12,5,7,0.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,7.0,0,0,0.0,0.0,,,0.6364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Cecil Hankins,76935,55,36,19,0.0,323.0,0.0,0.0,0.0,0.0,0.0,116.0,134.0,0.0,0.0,91.0,111.0,33.0,0.0,66.0,0,0,0.0,0.0,0.2463,,0.5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Chet Aubuchon,76071,29,9,20,0.0,65.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,19.0,7.0,0.0,0.0,4.0,0,0,0.0,0.0,,,0.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Chet Carlisle,76341,51,30,21,0.0,255.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,0.0,0.0,55.0,86.0,0.0,0.0,52.0,0,0,0.0,0.0,0.0,,0.6047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Chuck Connors,76432,49,18,31,0.0,227.0,0.0,0.0,0.0,0.0,0.0,94.0,10.0,0.0,0.0,39.0,41.0,6.0,0.0,15.0,0,0,0.0,0.0,0.6,,0.3659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Chuck Gilmur,76818,48,32,16,0.0,180.0,0.0,0.0,0.0,0.0,0.0,77.0,3.0,0.0,0.0,26.0,58.0,0.0,0.0,22.0,0,0,0.0,0.0,0.0,,0.3793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Chuck Halbert,76918,61,38,23,0.0,753.0,0.0,0.0,0.0,0.0,0.0,270.0,24.0,0.0,0.0,213.0,314.0,9.0,0.0,180.0,0,0,0.0,0.0,0.375,,0.5732,0,0,0,0,0,2,0,0,0,0,0,0,0,0,True
1946-47,Regular,Clarence Hermsen,77007,32,16,16,0.0,293.0,0.0,0.0,0.0,0.0,0.0,111.0,18.0,0.0,0.0,71.0,81.0,6.0,0.0,49.0,0,0,0.0,0.0,0.3333,,0.6049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Connie Simmons,78153,60,23,37,0.0,620.0,0.0,0.0,0.0,0.0,0.0,246.0,22.0,0.0,0.0,128.0,80.0,6.0,0.0,59.0,0,0,0.0,0.0,0.2727,,0.7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Coulby Gunther,76905,52,13,39,0.0,740.0,0.0,0.0,0.0,0.0,0.0,255.0,24.0,0.0,0.0,230.0,314.0,8.0,0.0,206.0,0,0,0.0,0.0,0.3333,,0.6561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Deb Smith,78182,47,30,17,0.0,76.0,0.0,0.0,0.0,0.0,0.0,33.0,36.0,0.0,0.0,10.0,17.0,13.0,0.0,8.0,0,0,0.0,0.0,0.3611,,0.4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Dick Fitzgerald,76719,60,23,37,0.0,273.0,0.0,0.0,0.0,0.0,0.0,116.0,24.0,0.0,0.0,41.0,44.0,4.0,0.0,27.0,0,0,0.0,0.0,0.1667,,0.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Dick Murphy,77672,22,12,10,0.0,39.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,5.0,8.0,1.0,0.0,3.0,0,0,0.0,0.0,1.0,,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Dick Schulz,78092,57,24,33,0.0,358.0,0.0,0.0,0.0,0.0,0.0,132.0,32.0,0.0,0.0,94.0,102.0,8.0,0.0,68.0,0,0,0.0,0.0,0.25,,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Don Carlson,76344,60,37,23,0.0,629.0,0.0,0.0,0.0,0.0,0.0,271.0,10.0,0.0,0.0,87.0,145.0,3.0,0.0,76.0,0,0,0.0,0.0,0.3,,0.5241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Don Eliason,76653,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Don Martin,77473,52,31,21,0.0,192.0,0.0,0.0,0.0,0.0,0.0,89.0,119.0,0.0,0.0,14.0,25.0,31.0,0.0,11.0,0,0,0.0,0.0,0.2605,,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Don Putman,77891,58,36,22,0.0,382.0,0.0,0.0,0.0,0.0,0.0,157.0,279.0,0.0,0.0,68.0,85.0,69.0,0.0,56.0,0,0,0.0,0.0,0.2473,,0.6588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Donald Martin,77471,60,28,32,0.0,733.0,0.0,0.0,0.0,0.0,0.0,310.0,78.0,0.0,0.0,113.0,105.0,23.0,0.0,70.0,0,0,0.0,0.0,0.2949,,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Doyle Parrack,77803,57,34,23,0.0,270.0,0.0,0.0,0.0,0.0,0.0,109.0,12.0,0.0,0.0,52.0,68.0,5.0,0.0,42.0,0,0,0.0,0.0,0.4167,,0.6176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Earl Shannon,78123,56,27,29,0.0,688.0,0.0,0.0,0.0,0.0,0.0,245.0,26.0,0.0,0.0,198.0,188.0,9.0,0.0,107.0,0,0,0.0,0.0,0.3462,,0.5691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Ed Kasid,77225,6,3,3,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0.0,0.0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Ed Melvin,77577,56,15,41,0.0,276.0,0.0,0.0,0.0,0.0,0.0,98.0,6.0,0.0,0.0,80.0,99.0,2.0,0.0,65.0,0,0,0.0,0.0,0.3333,,0.6566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Ed Sadowski,78050,53,24,29,0.0,881.0,0.0,0.0,0.0,0.0,0.0,331.0,24.0,0.0,0.0,219.0,257.0,9.0,0.0,171.0,0,0,0.0,0.0,0.375,,0.6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Elmo Morgenthaler,77642,10,6,4,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,5.0,0,0,0.0,0.0,,,0.5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Ernie Calverley,76335,59,27,32,0.0,845.0,0.0,13.0,0.0,0.0,0.0,323.0,73.0,0.0,0.0,199.0,189.0,18.0,0.0,127.0,0,0,0.0,0.0,0.2466,,0.672,0,0,0,0,0,2,0,0,0,0,0,0,0,0,True
1946-47,Regular,Forest Weber,78479,46,24,22,0.0,173.0,0.0,0.0,0.0,0.0,0.0,59.0,33.0,0.0,0.0,55.0,60.0,8.0,0.0,42.0,0,0,0.0,0.0,0.2424,,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Francis O'Grady,77750,55,43,12,0.0,136.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,34.0,27.0,0.0,0.0,22.0,0,0,0.0,0.0,0.0,,0.8148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Frank Fucarino,76762,27,11,16,0.0,142.0,0.0,0.0,0.0,0.0,0.0,54.0,13.0,0.0,0.0,34.0,39.0,4.0,0.0,26.0,0,0,0.0,0.0,0.3077,,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Frank Mangiapane,77453,3,1,2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0,0,0.0,0.0,,,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Frankie Baumholtz,76126,45,21,24,0.0,631.0,0.0,0.0,0.0,0.0,0.0,255.0,86.0,0.0,0.0,121.0,148.0,19.0,0.0,112.0,0,0,0.0,0.0,0.2209,,0.7568,0,0,0,0,0,2,0,0,0,0,0,0,0,0,True
1946-47,Regular,Fred Sheffield,78131,22,9,13,0.0,74.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,16.0,25.0,0.0,0.0,15.0,0,0,0.0,0.0,0.0,,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Freddie Scolari,78094,58,46,12,0.0,744.0,0.0,0.0,0.0,0.0,0.0,298.0,10.0,0.0,0.0,148.0,127.0,6.0,0.0,108.0,0,0,0.0,0.0,0.6,,0.8504,0,0,0,0,0,2,0,0,0,0,0,0,0,0,True
1946-47,Regular,Frido Frey,76757,23,13,10,0.0,86.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,0.0,30.0,24.0,4.0,0.0,14.0,0,0,0.0,0.0,0.3636,,0.5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Garland O'Shields,77774,7,5,2,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0.0,0.0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Gene Gillette,76813,13,10,3,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,8.0,0,0,0.0,0.0,,,0.7273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,George A. Pastushok,77807,39,18,21,0.0,116.0,0.0,0.0,0.0,0.0,0.0,46.0,20.0,0.0,0.0,24.0,30.0,3.0,0.0,13.0,0,0,0.0,0.0,0.15,,0.4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,George Grimshaw,76893,21,10,11,0.0,62.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,20.0,27.0,1.0,0.0,15.0,0,0,0.0,0.0,0.25,,0.5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,George Mearns,77568,57,25,32,0.0,385.0,0.0,0.0,0.0,0.0,0.0,130.0,8.0,0.0,0.0,125.0,117.0,2.0,0.0,85.0,0,0,0.0,0.0,0.25,,0.7265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,George Munroe,77665,59,37,22,0.0,417.0,0.0,0.0,0.0,0.0,0.0,165.0,245.0,0.0,0.0,87.0,112.0,52.0,0.0,73.0,0,0,0.0,0.0,0.2122,,0.6518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,George Nostrand,77734,62,27,35,0.0,488.0,0.0,0.0,0.0,0.0,0.0,194.0,15.0,0.0,0.0,100.0,147.0,2.0,0.0,79.0,0,0,0.0,0.0,0.1333,,0.5374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,George Pearcy,77825,32,10,22,0.0,97.0,0.0,0.0,0.0,0.0,0.0,32.0,12.0,0.0,0.0,33.0,29.0,3.0,0.0,22.0,0,0,0.0,0.0,0.25,,0.7586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,George Senesky,78115,58,33,25,0.0,366.0,0.0,0.0,0.0,0.0,0.0,142.0,33.0,0.0,0.0,82.0,97.0,6.0,0.0,61.0,0,0,0.0,0.0,0.1818,,0.6289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Gerard Kelly,77237,42,18,24,0.0,255.0,0.0,0.0,0.0,0.0,0.0,91.0,20.0,0.0,0.0,73.0,36.0,2.0,0.0,24.0,0,0,0.0,0.0,0.1,,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Giff Roux,78026,60,38,22,0.0,356.0,0.0,0.0,0.0,0.0,0.0,143.0,207.0,0.0,0.0,70.0,123.0,65.0,0.0,56.0,0,0,0.0,0.0,0.314,,0.4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Gino Sovran,78221,6,3,3,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Gorham Getchell,76805,11,2,9,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0,0,0.0,0.0,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Grady Lewis,77381,60,20,40,0.0,289.0,0.0,0.0,0.0,0.0,0.0,107.0,21.0,0.0,0.0,75.0,75.0,6.0,0.0,48.0,0,0,0.0,0.0,0.2857,,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Hal Crisler,76470,5,2,3,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Hank Beenders,76139,58,26,32,0.0,712.0,0.0,0.0,0.0,0.0,0.0,267.0,58.0,0.0,0.0,178.0,165.0,15.0,0.0,110.0,0,0,0.0,0.0,0.2586,,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Hank Biasatti,76161,6,2,4,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0,0,0.0,0.0,,,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Hank Lefkowitz,77367,20,10,10,0.0,49.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,7.0,0,0,0.0,0.0,,,0.5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Hank Rosenstein,78019,59,32,27,0.0,379.0,0.0,0.0,0.0,0.0,0.0,117.0,16.0,0.0,0.0,145.0,141.0,4.0,0.0,86.0,0,0,0.0,0.0,0.25,,0.6099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Hank Zeller,78642,48,14,34,0.0,357.0,0.0,0.0,0.0,0.0,0.0,119.0,17.0,0.0,0.0,119.0,136.0,6.0,0.0,92.0,0,0,0.0,0.0,0.3529,,0.6765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Harold Brown,76275,52,15,37,0.0,260.0,0.0,0.0,0.0,0.0,0.0,94.0,14.0,0.0,0.0,72.0,58.0,6.0,0.0,33.0,0,0,0.0,0.0,0.4286,,0.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Harold Johnson,77151,22,8,14,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,0,0,0.0,0.0,,,0.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Harold Kottman,77304,50,18,32,0.0,165.0,0.0,0.0,0.0,0.0,0.0,59.0,12.0,0.0,0.0,47.0,44.0,4.0,0.0,19.0,0,0,0.0,0.0,0.3333,,0.4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Harry Miller,77600,53,20,33,0.0,152.0,0.0,0.0,0.0,0.0,0.0,58.0,18.0,0.0,0.0,36.0,59.0,3.0,0.0,28.0,0,0,0.0,0.0,0.1667,,0.4746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Henry Pearcy,77826,28,8,20,0.0,74.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,26.0,15.0,0.0,0.0,12.0,0,0,0.0,0.0,0.0,,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Herschel Baltimore,76092,58,35,23,0.0,137.0,0.0,0.0,0.0,0.0,0.0,53.0,77.0,0.0,0.0,31.0,55.0,16.0,0.0,26.0,0,0,0.0,0.0,0.2078,,0.4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Horace McKinney,77546,58,46,12,0.0,695.0,0.0,0.0,0.0,0.0,0.0,273.0,8.0,0.0,0.0,149.0,159.0,5.0,0.0,114.0,0,0,0.0,0.0,0.625,,0.717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
1946-47,Regular,Howie Dallmar,76498,60,34,26,0.0,530.0,0.0,0.0,0.0,0.0,0.0,200.0,43.0,0.0,0.0,130.0,149.0,10.0,0.0,95.0,0,0,0.0,0.0,0.2326,,0.6376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Howie McCarty,77507,16,7,9,0.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Irv Rothenberg,78023,29,13,16,0.0,110.0,0.0,0.0,0.0,0.0,0.0,39.0,8.0,0.0,0.0,32.0,52.0,1.0,0.0,31.0,0,0,0.0,0.0,0.125,,0.5962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Irv Torgoff,78357,58,46,12,0.0,488.0,0.0,0.0,0.0,0.0,0.0,186.0,5.0,0.0,0.0,116.0,120.0,4.0,0.0,84.0,0,0,0.0,0.0,0.8,,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Jack Garfinkel,76780,39,16,23,0.0,179.0,0.0,0.0,0.0,0.0,0.0,81.0,25.0,0.0,0.0,17.0,12.0,5.0,0.0,6.0,0,0,0.0,0.0,0.2,,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Jerry Fleishman,76721,59,33,26,0.0,262.0,0.0,0.0,0.0,0.0,0.0,97.0,14.0,0.0,0.0,68.0,98.0,1.0,0.0,52.0,0,0,0.0,0.0,0.0714,,0.5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Jerry Rullo,78043,49,31,18,0.0,127.0,0.0,0.0,0.0,0.0,0.0,52.0,9.0,0.0,0.0,23.0,30.0,4.0,0.0,14.0,0,0,0.0,0.0,0.4444,,0.4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Jim Seminoff,78114,59,37,22,0.0,440.0,0.0,0.0,0.0,0.0,0.0,184.0,9.0,0.0,0.0,72.0,118.0,3.0,0.0,67.0,0,0,0.0,0.0,0.3333,,0.5678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Joe Fabel,76690,30,7,23,0.0,66.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,0.0,0.0,14.0,24.0,5.0,0.0,13.0,0,0,0.0,0.0,0.2941,,0.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Joe Fulks,76764,60,34,26,0.0,1388.0,0.0,0.0,0.0,0.0,0.0,475.0,151.0,0.0,0.0,438.0,450.0,55.0,0.0,334.0,0,0,0.0,0.0,0.3642,,0.7422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
1946-47,Regular,John Abramovic,76007,47,11,36,0.0,529.0,0.0,0.0,0.0,0.0,0.0,203.0,30.0,0.0,0.0,123.0,126.0,7.0,0.0,86.0,0,0,0.0,0.0,0.2333,,0.6825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,John Barr,76111,57,36,21,0.0,294.0,0.0,0.0,0.0,0.0,0.0,124.0,180.0,0.0,0.0,46.0,63.0,51.0,0.0,37.0,0,0,0.0,0.0,0.2833,,0.5873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,John Janisch,77120,60,20,40,0.0,705.0,0.0,0.0,0.0,0.0,0.0,286.0,42.0,0.0,0.0,133.0,125.0,15.0,0.0,90.0,0,0,0.0,0.0,0.3571,,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,John Mahnken,77443,60,48,12,0.0,552.0,0.0,0.0,0.0,0.0,0.0,221.0,6.0,0.0,0.0,110.0,132.0,6.0,0.0,94.0,0,0,0.0,0.0,1.0,,0.7121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,John Mills,77606,43,11,32,0.0,180.0,0.0,0.0,0.0,0.0,0.0,55.0,16.0,0.0,0.0,70.0,106.0,4.0,0.0,61.0,0,0,0.0,0.0,0.25,,0.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,John Murphy,77671,25,13,12,0.0,53.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,11.0,14.0,1.0,0.0,8.0,0,0,0.0,0.0,1.0,,0.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,John Palmer,77793,42,19,23,0.0,405.0,0.0,0.0,0.0,0.0,0.0,162.0,27.0,0.0,0.0,81.0,55.0,4.0,0.0,37.0,0,0,0.0,0.0,0.1481,,0.6727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Johnny Jorgensen,77211,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1946-47,Regular,Johnny Logan,77403,61,38,23,0.0,764.0,0.0,0.0,0.0,0.0,0.0,288.0,438.0,0.0,0.0,188.0,206.0,117.0,0.0,155.0,0,0,0.0,0.0,0.2671,,0.7524,0,0,0,0,0,2,0,0,0,0,0,0,0,0,True
1946-47,Regular,Johnny Norlander,77728,60,48,12,0.0,632.0,0.0,0.0,0.0,0.0,0.0,224.0,3.0,0.0,0.0,184.0,185.0,2.0,0.0,126.0,0,0,0.0,0.0,0.6667,,0.6811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Johnny Simmons,78154,60,23,37,0.0,320.0,0.0,0.0,0.0,0.0,0.0,122.0,12.0,0.0,0.0,76.0,32.0,4.0,0.0,20.0,0,0,0.0,0.0,0.3333,,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1946-47,Regular,Ken Keller,77234,26,24,2,0.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0,0,0.0,0.0,,,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
